Name,location,location_score,check_in_day,check_in_week,check_out_day,check_out_week,score,price
르네상스 로스앤젤레스 에어포트 호텔 (Renaissance Los Angeles Airport Hotel),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) - 도심까지 12.9km",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,8.1,"183,522"
레지던스 인 로스앤젤레스 L.A. 라이브 (Residence Inn Los Angeles L.A. LIVE),"로스엔젤레스 다운타운, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,8.9,"345,226"
Aloft El Segundo - Los Angeles Airport,"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) - 도심까지 15.9km",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,8.5,"288,758"
라마다 바이 윈덤 로스앤젤레스/다운타운 웨스트 (Ramada by Wyndham Los Angeles/Downtown West),"로스엔젤레스 다운타운, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,6.9,"175,098"
파크 플라자 로지 호텔 (Park Plaza Lodge Hotel),"웨스트 할리우드, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,8.7,"320,842"
시티 센터 호텔 로스엔젤레스 (City Center Hotel Los Angeles),"로스엔젤레스 다운타운, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,5.9,"88,890"
홀리데이 인 익스프레스 웨스트 로스앤젤레스 (Holiday Inn Express West Los Angeles),"웨스트우드, 로스앤젤레스 (CA) - 도심까지 5.8km",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,8.1,"413,488"
미션 모텔 (Mission Motel),"이스트 로스앤젤레스, 로스앤젤레스 (CA) - 도심까지 13.8km",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,7.6,"413,488"
클라리온 호텔 애너하임 리조트 (Clarion Hotel Anaheim Resort),"애너하임, 로스앤젤레스 (CA) - 도심까지 40.5km",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,7.5,"178,889"
데이즈 인 바이 윈덤 부에나 파크 (Days Inn by Wyndham Buena Park),"부에나 파크, 로스앤젤레스 (CA) - 도심까지 30.6km",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,7.0,"119,311"
드림 할리우드 (Dream Hollywood),"헐리우드, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,8.3,"390,570"
Petit Ermitage Hotel - Adults Only,"웨스트 할리우드, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,8.6,"336,902"
쉐라톤 유니버셜 호텔 (Sheraton Universal Hotel),"유니버셜 시티, 로스앤젤레스 (CA) - 도심까지 2.9km",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,8.3,"454,312"
모텔 6 로스앤젤레스 LAX (Motel 6 Los Angeles LAX),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) - 도심까지 13.0km",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,7.3,"131,722"
듄스 인 윌셔 - 성인 전용 (Dunes Inn Wilshire),"코리아타운, 로스앤젤레스 (CA) - 도심까지 40m",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,7.9,"160,041"
할리우드 인 스위트 호텔 (Hollywood Inn Suites Hotel),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) - 도심까지 13.6km",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,7.9,"155,929"
로얄 팰리스 웨스트우드 호텔 (Royal Palace Westwood Hotel),"웨스트우드, 로스앤젤레스 (CA) - 도심까지 5.0km",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,8.3,"341,376"
할리우드 히스토릭 호텔 (Hollywood Historic Hotel),"헐리우드, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,8.1,"341,376"
메종 140 (Maison 140),"비벌리 힐스, 로스앤젤레스 (CA) - 도심까지 1.9km",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,7.2,"259,657"
트래블로지 인 앤 스위트 바이 윈덤 애너하임 온 디즈니랜드 드라이브 (Travelodge Inn & Suites by Wyndham Anaheim on Disneyland Dr),"애너하임, 로스앤젤레스 (CA) - 도심까지 38.6km",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,8.2,"188,655"
더 커머스 카지노 앤 호텔 (The Commerce Casino & Hotel),"이스트 로스앤젤레스, 로스앤젤레스 (CA) - 도심까지 10.2km",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,7.7,"169,990"
Skyways Hotel,"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) - 도심까지 12.4km",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,7.0,"139,887"
모자이크 호텔 (Mosaic Hotel),"비벌리 힐스, 로스앤젤레스 (CA) - 도심까지 1.8km",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,8.8,"403,119"
비벌리 로렐 모터 호텔 (Beverly Laurel Motor Hotel),"웨스트 할리우드, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,8.2,"244,063"
"The Viv Hotel, Anaheim, a Tribute Portfolio Hotel","애너하임, 로스앤젤레스 (CA) - 도심까지 40.5km",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,9.0,"270,791"
더 BLVD 호텔 앤 스파 (The BLVD Hotel & Spa),"유니버셜 시티, 로스앤젤레스 (CA) - 도심까지 3.4km",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,7.7,"220,842"
"Hotel Figueroa, In The Unbound Collection By Hyatt","로스엔젤레스 다운타운, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,8.9,"234,523"
할리우드 인 익스프레스 LAX (Hollywood Inn Express LAX),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) - 도심까지 12.5km",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,8.2,"206,943"
1 호텔 웨스트 할리우드 (1 Hotel West Hollywood),"웨스트 할리우드, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,8.7,"618,451"
베스트웨스턴 플러스 스위트 호텔 - 로스 앤젤레스 LAX 에어포트 (Best Western Plus Suites Hotel- Los Angeles LAX Airport),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) - 도심까지 13.0km",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,8.0,"196,342"
라마다 바이 윈덤 토런스 (Ramada by Wyndham Torrance),"토런스, 로스앤젤레스 (CA) - 도심까지 27.6km",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,7.3,"162,853"
The Delphi,"로스엔젤레스 다운타운, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,8.0,"212,508"
Doubletree by Hilton Buena Park,"부에나 파크, 로스앤젤레스 (CA) - 도심까지 30.7km",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,8.1,"286,217"
에어스 호텔 오렌지 (Ayres Hotel Orange),"애너하임, 로스앤젤레스 (CA) - 도심까지 42.9km",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,9.2,"206,751"
라마다 바이 윈덤 애너하임 컨벤션 센터 (Ramada by Wyndham Anaheim Convention Center),"애너하임, 로스앤젤레스 (CA) - 도심까지 40.9km",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,7.7,"232,290"
알파인 인 니어 컨벤션 센터 앤 더 파크 (Alpine Inn near Convention Center and the Park),"애너하임, 로스앤젤레스 (CA) - 도심까지 40.1km",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,8.9,"207,953"
엘 란초 인 (El Rancho Inn),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) - 도심까지 14.9km",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,8.1,"207,953"
Moxy Downtown Los Angeles,"로스엔젤레스 다운타운, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,9.9,"268,224"
Sonesta Anaheim Resort Area,"애너하임, 로스앤젤레스 (CA) - 도심까지 41.6km",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,8.1,"156,109"
플라자 라 레이나 (Plaza la Reina),"웨스트우드, 로스앤젤레스 (CA) - 도심까지 4.9km",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,8.9,"362,936"
힐튼 로스앤젤레스 컬버 시티 (Hilton Los Angeles Culver City),"컬버 시티, 로스앤젤레스 (CA) - 도심까지 9.3km",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,7.9,"329,415"
Pendry West Hollywood,"웨스트 할리우드, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,9.0,"539,977"
JW 메리어트 로스앤젤레스 L.A. 라이브 (JW Marriott Los Angeles L.A. LIVE),"로스엔젤레스 다운타운, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,8.8,"383,727"
쇼어 호텔 (Shore Hotel),"산타 모니카, 로스앤젤레스 (CA) - 도심까지 11.5km",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,8.7,"606,015"
힐튼 로스앤젤레스 샌가브리엘 호텔 (Hilton Los Angeles San Gabriel Hotel),"이스트 로스앤젤레스, 로스앤젤레스 (CA) - 도심까지 13.1km",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,8.1,"186,877"
슈퍼 8 바이 윈덤 헐리우드/La 에어리아 (Super 8 By Wyndham Hollywood/La Area),"헐리우드, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,6.4,"135,254"
호텔 샹그릴라 (Hotel Shangri-La),"산타 모니카, 로스앤젤레스 (CA) - 도심까지 11.6km",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,7.9,"135,254"
Sheraton Los Angeles San Gabriel,"이스트 로스앤젤레스, 로스앤젤레스 (CA) - 도심까지 13.6km",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,8.6,"206,622"
Glendale Hotel,"글렌데일, 로스앤젤레스 (CA) - 도심까지 7.2km",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,8.4,"127,817"
더 혹스턴 다운타운 LA (The Hoxton Downtown LA),"로스엔젤레스 다운타운, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,8.6,"224,833"
Motel Sakura - Adults Only,"글렌데일, 로스앤젤레스 (CA) - 도심까지 7.2km",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,9.4,"162,348"
글렌데일 익스프레스 호텔 (Glendale Express Hotel),"글렌데일, 로스앤젤레스 (CA) - 도심까지 6.5km",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,7.7,"174,243"
르 본 호텔 헐리우드 (Le Bon Hotel Hollywood),"헐리우드, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,6.9,"135,896"
햄튼 인 앤 스위트 애너하임 리조트 컨벤션 센터 (Hampton Inn & Suites Anaheim Resort Convention Center),"애너하임, 로스앤젤레스 (CA) - 도심까지 40.9km",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,9.1,"226,519"
The Metric - Los Angeles Downtown,"로스엔젤레스 다운타운, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,9.2,"234,685"
The Adler a Hollywood Hotel,"헐리우드, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,8.8,"259,612"
피콕 스위트 (Peacock Suites),"애너하임, 로스앤젤레스 (CA) - 도심까지 40.8km",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,8.7,"259,612"
컴포트 인 코카투 니어 로스앤젤레스 에어포트 (Comfort Inn Cockatoo Near LAX Airport),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) - 도심까지 14.1km",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,7.9,"194,944"
Hilton Garden Inn Anaheim Resort,"애너하임, 로스앤젤레스 (CA) - 도심까지 39.8km",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,8.6,"305,801"
Dunes Inn Sunset,"헐리우드, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,8.1,"199,398"
햄튼 인 앤 스위트 산타 모니카 (Hampton Inn & Suites Santa Monica),"산타 모니카, 로스앤젤레스 (CA) - 도심까지 11.0km",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,7.7,"400,270"
모텔 6 애너하임 메인게이트 (Motel 6 Anaheim Maingate),"애너하임, 로스앤젤레스 (CA) - 도심까지 40.6km",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,7.5,"148,286"
더블트리 호텔 몬로비아 파사데나 에어리어 (Doubletree Hotel Monrovia Pasadena Area),"파사데나, 로스앤젤레스 (CA) - 도심까지 22.7km",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,8.5,"201,113"
"Hotel Fera Anaheim, a DoubleTree by Hilton","애너하임, 로스앤젤레스 (CA) - 도심까지 43.0km",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,7.8,"198,742"
힐튼 롱 비치 (Hilton Long Beach),"롱비치, 로스앤젤레스 (CA) - 도심까지 30.3km",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,8.1,"610,463"
버벌리 인 호텔 (Beverly Inn),"웨스트 할리우드, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,6.6,"115,482"
호텔 H우드 니어 더 선셋 스트립 (Hotel Hwood Near the Sunset Strip),"헐리우드, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,7.3,"115,482"
굿 나이트 인 칼라바사스 (Good Nite Inn Calabasas),"카노가 공원, 로스앤젤레스 (CA) - 도심까지 29.5km",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,8.4,"115,219"
Disney's Grand Californian Hotel & Spa,"애너하임, 로스앤젤레스 (CA) - 도심까지 39.4km",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,8.7,"796,967"
스프링힐 스위트 애너하임 메인게이트 (SpringHill Suites Anaheim Maingate),"애너하임, 로스앤젤레스 (CA) - 도심까지 38.4km",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,9.0,"252,823"
할리우드 스타즈 인 (Hollywood Stars Inn),"헐리우드, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,7.5,"108,578"
Trend Hotel at LAX Airport,"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) - 도심까지 14.0km",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,7.7,"134,224"
La Quinta Inn & Suites by Wyndham Buena Park,"부에나 파크, 로스앤젤레스 (CA) - 도심까지 28.2km",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,7.8,"153,068"
"The Langham Huntington, Pasadena","파사데나, 로스앤젤레스 (CA) - 도심까지 12.6km",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,8.9,"361,910"
베스트웨스턴 버뱅크 에어포트 인 (Best Western Burbank Airport Inn),"버뱅크, 로스앤젤레스 (CA) - 도심까지 11.2km",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,8.1,"206,738"
Alsace LA,"웨스트 할리우드, 로스앤젤레스 (CA) - 도심까지 3.3km",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,8.7,"339,047"
Hotel Ziggy Los Angeles,"웨스트 할리우드, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,8.2,"252,940"
페어필드 인 바이 메리어트 애너하임 리조트 (Fairfield Inn by Marriott Anaheim Resort),"애너하임, 로스앤젤레스 (CA) - 도심까지 39.7km",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,8.3,"315,708"
애너하임 아일랜더 인 앤 스위트 (Anaheim Islander Inn and Suites),"애너하임, 로스앤젤레스 (CA) - 도심까지 40.5km",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,8.8,"199,999"
더 웨스틴 파사데나 (The Westin Pasadena),"파사데나, 로스앤젤레스 (CA) - 도심까지 13.6km",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,8.4,"368,801"
데이즈 인 앤 스위트 바이 윈덤 애너하임 앳 디즈니랜드 파크 (Days Inn & Suites by Wyndham Anaheim At Disneyland Park),"애너하임, 로스앤젤레스 (CA) - 도심까지 39.1km",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,7.8,"196,355"
아이레스 호텔 애너하임 (Ayres Hotel Anaheim),"애너하임, 로스앤젤레스 (CA) - 도심까지 42.8km",7,2023년 9월 20일,수요일,2023년 9월 21일,목요일,8.8,"287,603"
InterContinental - Los Angeles Downtown,"로스엔젤레스 다운타운, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 21일,목요일,2023년 9월 22일,금요일,8.8,"425,496"
르네상스 로스앤젤레스 에어포트 호텔 (Renaissance Los Angeles Airport Hotel),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) - 도심까지 12.9km",7,2023년 9월 21일,목요일,2023년 9월 22일,금요일,8.1,"183,522"
Four Points by Sheraton Los Angeles International Airport,"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) - 도심까지 13.0km",7,2023년 9월 21일,목요일,2023년 9월 22일,금요일,7.2,"141,170"
USC 호텔 (USC Hotel),"로스엔젤레스 다운타운, 로스앤젤레스 (CA) - 도심까지 2.3km",7,2023년 9월 21일,목요일,2023년 9월 22일,금요일,8.6,"141,170"
하얏트 리젠시 롱 비치 (Hyatt Regency Long Beach),"롱비치, 로스앤젤레스 (CA) - 도심까지 30.9km",7,2023년 9월 21일,목요일,2023년 9월 22일,금요일,8.7,"257,187"
아벤투라 호텔 (Aventura Hotel),"코리아타운, 로스앤젤레스 (CA) - 도심까지 59m",7,2023년 9월 21일,목요일,2023년 9월 22일,금요일,8.5,"188,562"
로스엔젤레스 다운타운에 있는 숙소 (4성급) (4-star hotel in the Downtown Los Angeles neighborhood),"로스엔젤레스 다운타운, 로스앤젤레스 (CA)",7,2023년 9월 21일,목요일,2023년 9월 22일,금요일,8.0,"227,849"
The Biltmore Los Angeles,"로스엔젤레스 다운타운, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 21일,목요일,2023년 9월 22일,금요일,8.0,"277,207"
Rotex Western Inn - Adults Only,"코리아타운, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 21일,목요일,2023년 9월 22일,금요일,7.3,"131,994"
로우스 할리우드 호텔 (Loews Hollywood Hotel),"헐리우드, 로스앤젤레스 (CA) - 도심에 위치",7,2023년 9월 21일,목요일,2023년 9월 22일,금요일,8.5,"292,108"
