index,departure_date,departure_day,departure_time,class,arrival_date,arrival_day,arrival_time,flight_time,flight_type,price,airlines,port_d,port_a
2688,09-03,일,오후 6:57,비즈니스,09-05,화,오전 11:05,24:08,2,"7,055,955","유나이티드항공, 전일본공수운항사: Skywest DBA United Express",BUR,GMP
2689,09-03,일,오전 7:00,비즈니스,09-05,화,오전 11:05,36:05,2,"7,095,884","유나이티드항공, 전일본공수운항사: Skywest DBA United Express",BUR,GMP
2690,09-03,일,오전 10:39,비즈니스,09-05,화,오전 11:05,32:26,2,"7,095,884","유나이티드항공, 전일본공수운항사: Skywest DBA United Express",BUR,GMP
2691,09-03,일,오후 7:55,비즈니스,09-05,화,오전 4:00,16:05,1,"7,129,263","유나이티드항공, 아시아나",LAX,ICN
2692,09-03,일,오전 1:15,비즈니스,09-05,화,오전 7:10,37:55,2,"7,203,721","캐세이패시픽항공, 말레이항공",LAX,ICN
2694,09-03,일,오후 6:57,비즈니스,09-05,화,오전 11:20,24:23,2,"7,280,995","유나이티드항공, 전일본공수, 아시아나운항사: Skywest DBA United Express",BUR,GMP
2695,09-03,일,오후 6:57,비즈니스,09-05,화,오후 2:25,27:28,2,"7,280,995","유나이티드항공, 전일본공수, 아시아나운항사: Skywest DBA United Express",BUR,GMP
2696,09-03,일,오후 9:20,비즈니스,09-05,화,오후 3:35,26:15,1,"7,289,823",싱가포르항공,LAX,ICN
2697,09-03,일,오후 9:20,비즈니스,09-05,화,오후 10:15,32:55,1,"7,289,823",싱가포르항공,LAX,ICN
2698,09-03,일,오후 11:40,비즈니스,09-05,화,오후 10:15,30:35,1,"7,289,823",싱가포르항공,LAX,ICN
2699,09-03,일,오전 7:00,비즈니스,09-05,화,오전 11:20,36:20,2,"7,321,679","유나이티드항공, 전일본공수, 아시아나운항사: Skywest DBA United Express",BUR,GMP
2700,09-03,일,오전 10:39,비즈니스,09-05,화,오전 11:20,32:41,2,"7,321,679","유나이티드항공, 전일본공수, 아시아나운항사: Skywest DBA United Express",BUR,GMP
2701,09-03,일,오전 10:39,비즈니스,09-05,화,오후 2:25,35:46,2,"7,321,679","유나이티드항공, 전일본공수, 아시아나운항사: Skywest DBA United Express",BUR,GMP
2702,09-03,일,오전 7:15,비즈니스,09-04,월,오후 10:25,23:10,2,"7,403,814","아메리칸항공, 일본항공, 아시아나전일본공수운항사: Skywest Airlines as American Eagle",LAX,GMP
2703,09-03,일,오후 6:57,비즈니스,09-05,화,오후 5:30,30:33,2,"7,405,849","유나이티드항공, 에어캐나다운항사: Skywest/United Express",BUR,ICN
2704,09-03,일,오후 12:29,비즈니스,09-05,화,오후 6:00,37:31,2,"7,476,546","아메리칸항공, 일본항공",BUR,GMP
2705,09-03,일,오후 12:45,비즈니스,09-05,화,오전 11:05,30:20,1,"7,664,677",전일본공수,LAX,GMP
2706,09-03,일,오후 6:57,비즈니스,09-05,화,오후 2:10,27:13,2,"7,683,867","유나이티드항공, 캐세이패시픽항공운항사: Skywest DBA United Express",BUR,ICN
2707,09-03,일,오전 12:15,비즈니스,09-04,월,오후 2:10,21:55,1,"7,733,123",캐세이패시픽항공,LAX,ICN
2708,09-03,일,오후 9:30,비즈니스,09-06,수,오전 6:20,40:50,2,"7,792,230","알래스카항공, LOT 폴란드항공",LAX,ICN
2709,09-03,일,오후 10:50,비즈니스,09-05,화,오후 2:35,23:45,1,"7,840,462","버진 애틀랜틱항공, 대한항공",LAX,ICN
2710,09-03,일,오후 10:05,비즈니스,09-06,수,오전 6:20,40:15,1,"7,858,117",LOT 폴란드항공,LAX,ICN
2711,09-03,일,오후 9:30,비즈니스,09-06,수,오전 6:20,40:50,2,"7,863,465","알래스카항공, LOT 폴란드항공",LAX,ICN
2712,09-03,일,오후 12:30,비즈니스,09-05,화,오전 11:55,31:25,1,"7,989,380",동방항공상하이항공,LAX,ICN
2713,09-03,일,오후 12:30,비즈니스,09-05,화,오전 11:00,30:30,1,"8,007,291",동방항공상하이항공,LAX,GMP
2714,09-03,일,오후 12:30,비즈니스,09-05,화,오후 6:50,38:20,1,"8,007,291","동방항공, 상하이항공",LAX,GMP
2715,09-03,일,오후 8:25,비즈니스,09-05,화,오후 5:20,28:55,2,"8,149,812","알래스카항공, 대한항공",BUR,ICN
2717,09-03,일,오전 7:00,비즈니스,09-05,화,오후 4:40,41:40,1,"8,177,293","알래스카항공, 대한항공",BUR,ICN
2718,09-03,일,오후 4:05,비즈니스,09-05,화,오후 5:20,33:15,2,"8,239,368","알래스카항공, 대한항공",BUR,ICN
2719,09-03,일,오후 4:05,비즈니스,09-05,화,오후 5:20,33:15,2,"8,279,680","알래스카항공, 대한항공",BUR,ICN
2722,09-03,일,오후 6:05,비즈니스,09-05,화,오후 4:40,30:35,2,"8,285,156","알래스카항공, 대한항공운항사: Skywest Airlines as Alaska SkyWest, Horizon Air as Alaska Horizon",BUR,ICN
2723,09-03,일,오후 6:05,비즈니스,09-05,화,오후 4:40,30:35,2,"8,285,156","알래스카항공, 대한항공운항사: Skywest Airlines as Alaska SkyWest, Skywest Airlines as Alaska SkyWest",BUR,ICN
2724,09-03,일,오전 10:30,비즈니스,09-05,화,오후 4:40,38:10,1,"8,312,048","알래스카항공, 대한항공",BUR,ICN
2725,09-03,일,오후 6:05,비즈니스,09-05,화,오후 4:40,30:35,2,"8,327,644","알래스카항공, 대한항공운항사: Skywest Airlines as Alaska SkyWest",BUR,ICN
2731,09-03,일,오후 6:05,비즈니스,09-05,화,오후 4:40,30:35,2,"8,327,644","알래스카항공, 대한항공운항사: Skywest Airlines as Alaska SkyWest, Horizon Air as Alaska Horizon",BUR,ICN
2732,09-03,일,오후 6:05,비즈니스,09-05,화,오후 4:40,30:35,2,"8,374,571","알래스카항공, 대한항공운항사: Skywest Airlines as Alaska SkyWest, Horizon Air as Alaska Horizon",BUR,ICN
2734,09-03,일,오후 1:35,비즈니스,09-05,화,오전 11:05,29:30,1,"8,466,839","일본항공, 전일본공수아메리칸항공",LAX,GMP
2735,09-03,일,오전 10:25,비즈니스,09-06,수,오전 6:20,51:55,2,"8,471,342","알래스카항공, LOT 폴란드항공",LAX,ICN
2736,09-03,일,오후 1:55,비즈니스,09-05,화,오후 5:40,35:45,1,"8,530,168",터키항공,LAX,ICN
2737,09-03,일,오후 6:35,비즈니스,09-05,화,오후 5:40,31:05,1,"8,530,168",터키항공,LAX,ICN
2738,09-03,일,오전 7:00,비즈니스,09-05,화,오전 5:25,30:25,2,"8,782,330","알래스카항공, 대한항공",BUR,ICN
2739,09-03,일,오전 7:00,비즈니스,09-05,화,오전 5:25,30:25,2,"8,789,495","알래스카항공, 대한항공",BUR,ICN
2740,09-03,일,오전 10:30,비즈니스,09-05,화,오전 5:25,26:55,2,"8,907,708","알래스카항공, 대한항공",BUR,ICN
2742,09-03,일,오전 10:30,비즈니스,09-05,화,오전 5:25,26:55,2,"8,914,872","알래스카항공, 대한항공",BUR,ICN
2744,09-03,일,오후 11:50,비즈니스,09-05,화,오후 3:25,23:35,1,"8,996,112",중국남방항공,LAX,ICN
2745,09-03,일,오후 11:50,비즈니스,09-05,화,오후 8:40,28:50,1,"8,996,112",중국남방항공,LAX,ICN
2746,09-03,일,오전 7:00,비즈니스,09-04,월,오후 10:05,23:05,2,"9,148,356","유나이티드항공, 아시아나운항사: Skywest DBA United Express",BUR,ICN
2747,09-03,일,오전 11:30,비즈니스,09-05,화,오전 11:20,31:50,2,"9,400,136","아메리칸항공, 핀란드항공",LAX,ICN
2748,09-03,일,오후 12:21,비즈니스,09-05,화,오전 11:20,30:59,2,"9,400,136","아메리칸항공, 핀란드항공",LAX,ICN
2749,09-03,일,오전 7:45,비즈니스,09-04,월,오후 10:00,22:15,2,"9,413,952","알래스카항공, 일본항공운항사: Skywest Airlines as Alaska SkyWest",LAX,GMP
2750,09-03,일,오후 8:25,비즈니스,09-05,화,오후 5:45,29:20,2,"9,428,409","알래스카항공, 대한항공",BUR,ICN
2751,09-03,일,오후 8:25,비즈니스,09-05,화,오후 5:45,29:20,1,"9,551,331","알래스카항공, 아시아나",BUR,ICN
2752,09-03,일,오전 12:50,비즈니스,09-04,월,오전 11:05,18:15,1,"9,647,181",전일본공수유나이티드항공,LAX,GMP
2753,09-03,일,오후 4:05,비즈니스,09-05,화,오후 5:45,33:40,1,"9,647,577","알래스카항공, 아시아나",BUR,ICN
2754,09-03,일,오전 12:50,비즈니스,09-04,월,오후 2:25,21:35,1,"9,872,221","전일본공수, 아시아나유나이티드항공",LAX,GMP
2755,09-03,일,오후 2:05,비즈니스,09-04,월,오후 10:25,16:20,1,"10,092,400","일본항공, 아시아나아메리칸항공, 전일본공수",LAX,GMP
2756,09-03,일,오후 2:05,비즈니스,09-05,화,오전 11:05,29:20,1,"10,092,400","일본항공, 전일본공수아메리칸항공",LAX,GMP
2757,09-03,일,오후 2:05,비즈니스,09-05,화,오전 11:20,29:15,1,"10,092,400","일본항공, 아시아나아메리칸항공, 전일본공수",LAX,GMP
2758,09-03,일,오후 2:05,비즈니스,09-05,화,오후 2:25,32:20,1,"10,092,400","일본항공, 아시아나아메리칸항공, 전일본공수",LAX,GMP
2759,09-03,일,오후 12:30,비즈니스,09-05,화,오후 3:20,34:50,1,"10,168,011",동방항공,LAX,ICN
2760,09-03,일,오후 3:00,비즈니스,09-05,화,오전 9:45,26:45,1,"10,225,326",루프트한자,LAX,ICN
2761,09-03,일,오후 2:20,비즈니스,09-05,화,오전 9:45,27:25,2,"10,231,083","유나이티드항공, 루프트한자",LAX,ICN
2762,09-03,일,오전 9:00,비즈니스,09-05,화,오전 9:45,32:45,2,"10,231,339","유나이티드항공, 루프트한자",BUR,ICN
2763,09-03,일,오전 10:39,비즈니스,09-05,화,오전 9:45,31:06,2,"10,231,339","유나이티드항공, 루프트한자운항사: Skywest DBA United Express",BUR,ICN
2764,09-03,일,오후 12:55,비즈니스,09-05,화,오전 9:45,28:50,2,"10,240,167","유나이티드항공, 루프트한자",LAX,ICN
2765,09-03,일,오전 7:01,비즈니스,09-05,화,오후 9:15,46:14,3,"10,268,953","유나이티드항공, 스위스항공, 아시아나",LAX,GMP
2766,09-03,일,오전 8:40,비즈니스,09-05,화,오후 9:15,44:35,3,"10,293,516","유나이티드항공, 오스트리아항공, 아시아나",LAX,GMP
2767,09-03,일,오후 3:00,비즈니스,09-05,화,오후 2:25,31:25,2,"10,300,553","루프트한자, 아시아나",LAX,GMP
2768,09-03,일,오후 6:57,비즈니스,09-07,목,오후 9:15,82:18,3,"10,301,563","유나이티드항공, 스위스항공, 아시아나운항사: Skywest DBA United Express",BUR,GMP
2769,09-03,일,오후 6:57,비즈니스,09-06,수,오후 10:25,59:28,4,"10,334,584","유나이티드항공, 루프트한자, 아시아나운항사: Skywest DBA United Express",BUR,GMP
2772,09-03,일,오전 9:00,비즈니스,09-07,목,오후 9:15,92:15,4,"10,397,490","유나이티드항공, 스위스항공, 아시아나",BUR,GMP
2773,09-03,일,오전 12:15,비즈니스,09-04,월,오후 8:40,28:25,1,"10,855,925","에바항공, 아시아나",LAX,ICN
2774,09-03,일,오전 12:50,비즈니스,09-04,월,오후 8:40,27:50,1,"10,855,925","에바항공, 아시아나",LAX,ICN
2775,09-03,일,오전 7:00,비즈니스,09-04,월,오후 4:40,17:40,2,"10,908,635","유나이티드항공, 대한항공운항사: Skywest DBA United Express",BUR,ICN
2776,09-03,일,오후 8:25,비즈니스,09-05,화,오전 11:00,22:35,2,"11,013,799","알래스카항공, 에바항공아시아나",BUR,ICN
2777,09-03,일,오후 8:25,비즈니스,09-05,화,오후 6:00,29:35,2,"11,013,799","알래스카항공, 에바항공",BUR,GMP
2778,09-03,일,오후 8:25,비즈니스,09-05,화,오후 6:45,30:20,2,"11,013,799","알래스카항공, 에바항공",BUR,ICN
2779,09-03,일,오후 4:05,비즈니스,09-05,화,오전 11:00,26:55,2,"11,103,354","알래스카항공, 에바항공아시아나",BUR,ICN
2780,09-03,일,오후 4:05,비즈니스,09-05,화,오후 6:00,33:55,2,"11,103,354","알래스카항공, 에바항공",BUR,GMP
2781,09-03,일,오전 12:45,비즈니스,09-04,월,오후 4:40,23:55,2,"11,128,175","중화항공, 대한항공",LAX,GMP
2782,09-03,일,오후 8:25,비즈니스,09-05,화,오후 5:05,28:40,2,"11,171,673","알래스카항공, 에바항공, 아시아나",BUR,ICN
2783,09-03,일,오전 10:30,비즈니스,09-05,화,오전 11:00,32:30,2,"11,183,199","알래스카항공, 에바항공",BUR,ICN
2784,09-03,일,오전 7:00,비즈니스,09-05,화,오후 5:20,42:20,1,"11,420,649","유나이티드항공, 대한항공운항사: Skywest DBA United Express",BUR,ICN
2785,09-03,일,오전 10:39,비즈니스,09-05,화,오후 5:20,38:41,1,"11,420,649","유나이티드항공, 대한항공운항사: Skywest DBA United Express",BUR,ICN
2786,09-03,일,오후 6:57,비즈니스,09-05,화,오후 5:20,30:23,1,"11,420,649","유나이티드항공, 대한항공운항사: Skywest DBA United Express",BUR,ICN
2787,09-03,일,오후 6:57,비즈니스,09-06,수,오전 4:00,41:03,1,"11,420,649","유나이티드항공, 대한항공운항사: Skywest DBA United Express",BUR,ICN
2788,09-03,일,오전 12:45,비즈니스,09-04,월,오후 8:40,27:55,1,"11,455,564","중화항공, 아시아나",LAX,ICN
2789,09-03,일,오전 12:45,비즈니스,09-04,월,오후 10:35,29:50,1,"11,476,162","중화항공, 대한항공",LAX,ICN
2790,09-03,일,오후 2:05,비즈니스,09-04,월,오후 10:05,16:50,1,"11,476,928","일본항공, 대한항공",LAX,GMP
2791,09-03,일,오후 2:05,퍼스트,09-04,월,오후 10:00,15:55,1,"11,476,928",일본항공,LAX,GMP
2792,09-03,일,오전 8:15,퍼스트,09-04,월,오후 5:20,17:05,1,"12,271,032","델타항공, 대한항공",LAX,ICN
2793,09-03,일,오후 12:30,퍼스트,09-04,월,오후 5:50,13:20,0,"14,963,711",대한항공델타항공,LAX,ICN
2794,09-03,일,오후 2:05,퍼스트,09-04,월,오후 10:05,16:20,1,"11,476,928","일본항공, 대한항공",LAX,GMP
2795,09-03,일,오후 2:05,퍼스트,09-05,화,오전 4:35,22:30,1,"11,476,928","일본항공, 대한항공",LAX,ICN
2796,09-03,일,오후 2:05,퍼스트,09-05,화,오전 11:45,29:40,1,"11,476,928","일본항공, 대한항공",LAX,GMP
2797,09-03,일,오후 2:05,퍼스트,09-05,화,오후 2:45,32:40,1,"11,476,928","일본항공, 대한항공",LAX,GMP
2798,09-03,일,오후 2:05,퍼스트,09-05,화,오후 6:00,35:55,1,"11,476,928",일본항공,LAX,GMP
2799,09-03,일,오전 6:00,퍼스트,09-04,월,오후 10:00,24:55,2,"11,482,686","알래스카항공, 일본항공운항사: Skywest Airlines as Alaska SkyWest",LAX,GMP
2800,09-03,일,오전 6:00,퍼스트,09-04,월,오후 10:05,24:05,2,"11,482,686","알래스카항공, 일본항공, 대한항공운항사: Skywest Airlines as Alaska SkyWest",LAX,GMP
2801,09-03,일,오전 7:15,퍼스트,09-04,월,오후 10:00,22:45,2,"11,482,686","아메리칸항공, 일본항공운항사: Skywest Airlines as American Eagle",LAX,GMP
2802,09-03,일,오전 7:15,퍼스트,09-04,월,오후 10:05,22:50,2,"11,482,686","아메리칸항공, 일본항공, 대한항공운항사: Skywest Airlines as American Eagle",LAX,GMP
2803,09-03,일,오전 7:45,퍼스트,09-04,월,오후 10:00,22:15,2,"11,482,686","알래스카항공, 일본항공운항사: Skywest Airlines as Alaska SkyWest",LAX,GMP
2804,09-03,일,오전 7:45,퍼스트,09-04,월,오후 10:05,22:20,2,"11,482,686","알래스카항공, 일본항공, 대한항공운항사: Skywest Airlines as Alaska SkyWest",LAX,GMP
2805,09-03,일,오전 10:39,퍼스트,09-05,화,오전 9:45,31:06,2,"11,762,740","유나이티드항공, 루프트한자운항사: Skywest DBA United Express",BUR,ICN
2806,09-03,일,오후 8:25,퍼스트,09-05,화,오후 10:00,33:35,3,"12,079,766","알래스카항공, 일본항공",BUR,GMP
2807,09-03,일,오전 6:00,퍼스트,09-04,월,오후 5:20,19:20,1,"12,269,880","알래스카항공, 대한항공운항사: Skywest Airlines as Alaska SkyWest",LAX,ICN
2808,09-03,일,오전 7:15,퍼스트,09-04,월,오후 5:20,18:05,1,"12,269,880","아메리칸항공, 대한항공운항사: Skywest Airlines as American Eagle",LAX,ICN
2809,09-03,일,오후 8:12,퍼스트,09-05,화,오후 5:20,29:08,1,"12,334,846","아메리칸항공, 대한항공운항사: Skywest Airlines as American Eagle",LAX,ICN
2810,09-03,일,오전 7:01,퍼스트,09-05,화,오후 9:15,46:14,3,"12,633,219","유나이티드항공, 스위스항공, 아시아나",LAX,GMP
2811,09-03,일,오후 6:57,퍼스트,09-07,목,오후 9:15,82:18,3,"12,670,526","유나이티드항공, 스위스항공, 아시아나운항사: Skywest DBA United Express",BUR,GMP
2812,09-03,일,오전 9:00,퍼스트,09-07,목,오후 9:15,92:15,4,"12,786,718","유나이티드항공, 스위스항공, 아시아나",BUR,GMP
2813,09-03,일,오후 6:57,퍼스트,09-05,화,오후 1:40,26:43,3,"13,048,757","유나이티드항공, 전일본공수, 대한항공운항사: Skywest DBA United Express",BUR,GMP
2814,09-03,일,오후 6:57,퍼스트,09-05,화,오후 1:40,26:43,3,"13,051,828","유나이티드항공, 전일본공수, 대한항공운항사: Skywest DBA United Express",BUR,GMP
2816,09-03,일,오후 6:57,퍼스트,09-05,화,오후 1:40,26:43,3,"13,052,722","유나이티드항공, 전일본공수, 대한항공운항사: Skywest DBA United Express, ANA Wings",BUR,GMP
2817,09-03,일,오후 6:57,퍼스트,09-05,화,오후 1:15,26:18,3,"13,055,793","유나이티드항공, 전일본공수, 아시아나운항사: Skywest DBA United Express",BUR,GMP
2818,09-03,일,오후 6:57,퍼스트,09-05,화,오후 12:40,25:43,3,"13,056,689","유나이티드항공, 전일본공수, 아시아나운항사: Skywest DBA United Express, ANA Wings",BUR,ICN
2819,09-03,일,오후 6:57,퍼스트,09-05,화,오후 1:15,26:18,3,"13,056,689","유나이티드항공, 전일본공수, 아시아나운항사: Skywest DBA United Express, ANA Wings",BUR,GMP
2820,09-03,일,오후 7:55,퍼스트,09-05,화,오전 11:45,23:50,2,"13,365,528","유나이티드항공, 전일본공수, 대한항공",LAX,GMP
2821,09-03,일,오후 10:40,퍼스트,09-05,화,오전 11:45,21:05,2,"13,365,528","유나이티드항공, 전일본공수, 대한항공",LAX,GMP
2822,09-03,일,오후 10:40,퍼스트,09-05,화,오후 2:45,24:05,2,"13,365,528","유나이티드항공, 전일본공수, 대한항공",LAX,GMP
2823,09-03,일,오후 4:10,퍼스트,09-05,화,오전 11:05,26:55,2,"13,369,494","유나이티드항공, 전일본공수",LAX,GMP
2824,09-03,일,오후 5:10,퍼스트,09-05,화,오전 11:05,25:55,2,"13,369,494","유나이티드항공, 전일본공수",LAX,GMP
2825,09-03,일,오후 6:45,퍼스트,09-05,화,오전 11:05,24:20,2,"13,369,494","유나이티드항공, 전일본공수",LAX,GMP
2826,09-03,일,오후 6:45,퍼스트,09-05,화,오전 11:20,24:35,2,"13,369,494","유나이티드항공, 전일본공수, 아시아나",LAX,GMP
2827,09-03,일,오후 6:45,퍼스트,09-05,화,오후 2:25,27:40,2,"13,369,494","유나이티드항공, 전일본공수",LAX,GMP
2828,09-03,일,오후 7:30,퍼스트,09-05,화,오후 2:25,26:55,2,"13,369,494","델타항공, 전일본공수",LAX,GMP
2829,09-03,일,오후 7:55,퍼스트,09-05,화,오전 11:05,23:10,2,"13,369,494","유나이티드항공, 전일본공수",LAX,GMP
